Date,USD,JPY,GBP,CHF,SEK,NOK,AUD,CAD,DKK
2004-02-09,1.2672665061462425,133.9247243695349,0.6820428336079077,1.567988848054746,9.130655176783677,8.696616398428588,1.6331263464706627,1.685971359776961,7.451527056139906
2004-02-10,1.2727504136438845,134.338806160112,0.6806669212167495,1.569428535064274,9.130711467481229,8.82397861779305,1.6288659793814435,1.691358024691358,7.458317423953163
2004-02-11,1.2815583749839805,135.03780597206205,0.6798667179290017,1.5754197103678074,9.136870434448289,8.86325772138921,1.6305267204921183,1.6888376265538896,7.458669742406767
2004-02-12,1.2807377049180326,135.015368852459,0.6772540983606558,1.575947745901639,9.141905737704917,8.853099385245901,1.6238473360655736,1.6890368852459015,7.453893442622951
2004-02-13,1.2750223128904756,134.6423562412342,0.6771643503761317,1.5774576055080964,9.130434782608695,8.824429427514982,1.619023332908326,1.6763993369883972,7.449955374219049
2004-02-16,,,,,,,,,
2004-02-17,1.2848515996402416,135.93729924193755,0.6746755749710909,1.5763844275986125,9.19696775022485,8.790440704098677,1.6103045098291149,1.6841834768084285,7.454708981112681
2004-02-18,1.2812299807815504,136.2844330557335,0.6735426008968609,1.5757847533632288,9.199231262011532,8.818705957719411,1.6156310057655348,1.6889173606662398,7.452914798206279
2004-02-19,1.2685525815045033,135.84929595331727,0.67043003932513,1.5763034377774958,9.167195230242292,8.786629455790942,1.6033236077635418,1.685018394012432,7.4425979956869215
2004-02-20,1.2562814070351758,136.72110552763817,0.6729899497487436,1.5793969849246232,9.18467336683417,8.801507537688442,1.6231155778894473,1.6886934673366834,7.451005025125628
2004-02-23,1.256913021618904,136.02312719959778,0.6726998491704375,1.578054298642534,9.193061840120665,8.79587732528909,1.6233031674208147,1.6796128707893414,7.452237305178482
2004-02-24,1.2691965985531157,137.21284426957735,0.6715319202944536,1.573930701865719,9.209925117400685,8.814570376951389,1.6254600837669753,1.6858738418581038,7.439142023099378
2004-02-25,1.2503125781445361,136.271567891973,0.6665416354088523,1.5737684421105276,9.232933233308328,8.83658414603651,1.6191547886971742,1.6716679169792448,7.452488122030507
2004-02-26,1.2444001991040319,136.37381781981085,0.6687406669985068,1.5756595321055251,9.22224987555998,8.777376804380289,1.6154803384768541,1.6716027874564459,7.450223992035839
2004-02-27,1.244090569793481,135.92933565563575,0.6698183627768102,1.577506842498134,9.247325205274944,8.767106245334661,1.6120925603383929,1.6677034088081613,7.454590694202539
2004-03-01,1.2431626056688214,135.41770263550472,0.6654649428145202,1.5791894579811039,9.247886623570363,8.684733963202387,1.6092739930382893,1.6652163102933863,7.450895077076082
2004-03-02,1.2211503236048358,134.65624618390524,0.6641836610086702,1.5829771644889488,9.271583831969716,8.709854683111491,1.604713640249115,1.6408596898278178,7.45451215044572
2004-03-03,1.2087513598452797,133.2648374229421,0.6644506225069503,1.5759700229662759,9.239091018977396,8.631451710383173,1.628188081711592,1.6293968330714372,7.448688504774568
2004-03-04,1.2224938875305624,135.37897310513446,0.6698044009779952,1.5772616136919317,9.209046454767726,8.67114914425428,1.623716381418093,1.6290953545232274,7.451100244498778
2004-03-05,1.2400793650793651,138.16964285714286,0.6729910714285714,1.578125,9.173487103174603,8.679315476190476,1.6344246031746033,1.6357886904761905,7.451636904761905
2004-03-08,1.2371644191513052,138.71087467524436,0.6698008165285166,1.582085859210689,9.164914017072869,8.642830632191018,1.638005690956328,1.6373871087467522,7.453915625386614
2004-03-09,1.2428535918468804,138.2053194133731,0.6756152125279642,1.579294059159831,9.154859557544121,8.60365398956003,1.627889634601044,1.639075316927666,7.447800149142431
2004-03-10,1.222643354933366,135.76231813180098,0.6793006480009781,1.5772099278640421,9.166157231935445,8.664873456412764,1.6332069935199904,1.6230590536740432,7.453233891673799
2004-03-11,1.22684333210649,136.04465709728868,0.6812661023187339,1.5683965157649367,9.205496258127837,8.57870199975463,1.6666666666666665,1.622868359710465,7.45184639921482
2004-03-12,1.2190661952944044,135.0969157625259,0.6793855906375716,1.5683286602462514,9.258807753261001,8.493843715713764,1.6642691698159209,1.6317201024015604,7.454589784225283
2004-03-15,1.2242899118511263,135.25954946131245,0.680460333006856,1.565254652301665,9.245837414299706,8.491674828599413,1.6658912830558277,1.6309990205680707,7.453476983349658
2004-03-16,1.2269938650306749,133.68098159509205,0.6776687116564418,1.5705521472392638,9.246625766871166,8.45398773006135,1.6555828220858897,1.6359509202453988,7.454601226993866
2004-03-17,1.2196609342602758,131.94291986827665,0.672643005244542,1.56555677521649,9.236492255153069,8.463227222832053,1.649957311867301,1.636663007683864,7.449079155994633
2004-03-18,1.2391573729863692,132.09417596034694,0.6748451053283766,1.5578686493184635,9.263940520446097,8.526517967781908,1.6473358116480792,1.6468401486988846,7.443618339529119
2004-03-19,1.22684333210649,131.23543123543124,0.671451355661882,1.5593178751073486,9.231259968102073,8.48607532818059,1.6412710096920624,1.632928475033738,7.4475524475524475
2004-03-22,1.2368583797155226,132.14594928880643,0.6691403834260977,1.5534941249226963,9.211502782931355,8.429189857761287,1.638713667285096,1.642547928262214,7.442795299938157
2004-03-23,1.2310722639418934,131.26923550412408,0.6653945586605934,1.5515203742459682,9.229964298904346,8.439000369321679,1.6357257170995938,1.639788255570602,7.4449095161886
2004-03-24,1.2212994626282365,129.73864191499757,0.6654860771861261,1.548607718612604,9.283097215437225,8.41658524670249,1.6310454323400096,1.6347093307278946,7.448705422569614
2004-03-25,1.2169891687963976,129.07387124254595,0.6723865157600097,1.551661190215407,9.278325422903736,8.464159668978946,1.6430570767920167,1.618960691249848,7.443105756358768
2004-03-26,1.2091898428053205,128.08948004836762,0.6679564691656591,1.5571946795646918,9.264812575574366,8.446191051995164,1.627932285368803,1.5954050785973397,7.446191051995164
2004-03-29,1.2140342357654486,128.10489255797012,0.668447250212456,1.5627048682772853,9.263688236008255,8.430253733155276,1.6221925458297926,1.5900206385820082,7.441422848124318
2004-03-30,1.2202562538133008,128.87126296522268,0.6674801708358756,1.5607077486272116,9.26418547895058,8.420988407565588,1.620256253813301,1.5960951799877976,7.443563148261134
2004-03-31,1.2292562999385372,128.0639213275968,0.6681007990165949,1.5583282114320836,9.280885064535955,8.432698217578366,1.6131530424093423,1.6103257529194839,7.446220036877689
2004-04-01,1.2357884330202669,128.15126050420167,0.6657192288680177,1.560430054374691,9.225160652496292,8.42807711319822,1.61097380128522,1.6190064260998518,7.446243203163618
2004-04-02,1.2109469605231291,126.60450472269315,0.6620247033179947,1.5659966093485105,9.222572051344152,8.393073383385808,1.596754662145798,1.5911843061273918,7.447323807217244
2004-04-05,1.2007684918347743,126.51296829971182,0.6619836695485111,1.5668828049951968,9.190682036503363,8.369356388088377,1.5943804034582134,1.579250720461095,7.44716618635927
2004-04-06,1.2088974854932302,128.02224371373308,0.6578820116054158,1.5628626692456478,9.211798839458414,8.380077369439071,1.5875241779497098,1.583051257253385,7.449226305609284
2004-04-07,1.2171372930866602,128.04284323271665,0.6611489776046738,1.5541626095423562,9.165043816942552,8.358690360272638,1.5860516066212267,1.5981012658227847,7.442794547224927
2004-04-08,1.2087513598452797,128.24851927958417,0.6596156170675691,1.5507071195455093,9.165357186026833,8.397800072525081,1.588420161972682,1.6028043031548411,7.448930255046537
2004-04-09,1.2102142079148008,128.82730243253056,0.6605349146798982,1.5513735931259833,9.171003267578362,8.38678446084957,1.5875589979426359,1.6086167251603531,7.447053128403727
2004-04-12,1.2068549360366885,127.32319575187063,0.6573738836591841,1.549601737871108,9.178131788559016,8.423847453536085,1.5720492396813903,1.6144098479362778,7.44870866521844
2004-04-13,1.1923214498628831,127.53070227733396,0.6566114224394897,1.552998688446405,9.160009538571598,8.293788005246215,1.5798259210683199,1.5932991534517706,7.443662811493979
2004-04-14,1.1940298507462686,129.58805970149254,0.6669850746268656,1.551283582089552,9.192835820895523,8.291343283582089,1.6269850746268657,1.6053731343283582,7.447164179104478
2004-04-15,1.191469081377338,129.36971285595138,0.6699630644584773,1.5531990944834981,9.196354104610984,8.274752770165614,1.6146788990825687,1.6066960562373407,7.447873227689741
2004-04-16,1.2025012025012025,129.4973544973545,0.6678691678691678,1.5526695526695526,9.1991341991342,8.27982202982203,1.6127946127946127,1.6167628667628668,7.443482443482444
2004-04-19,1.2019230769230769,130.40865384615384,0.6657451923076922,1.5514423076923076,9.207932692307692,8.287259615384615,1.6126201923076922,1.6186298076923078,7.443509615384615
2004-04-20,1.1910433539780847,129.14483087184374,0.664840400190567,1.557884707003335,9.173415912339209,8.284897570271559,1.6158885183420677,1.61195807527394,7.445212005717009
2004-04-21,1.185255422543558,129.8447315396468,0.6688396349413299,1.5550551143771483,9.165580182529334,8.262415550551143,1.6196515349057723,1.6107621192366954,7.443404053573546
2004-04-22,1.1860989206499823,130.29296643340055,0.6707389396275649,1.5580595421658168,9.144822678211364,8.240422251215751,1.6241252520460208,1.6119084331633258,7.442770727078639
2004-04-23,1.1802195208308746,129.09241118848104,0.6677682048861088,1.5581258114009204,9.147881505960108,8.25799598725363,1.6196152484362092,1.6065148117549863,7.444824737401156
2004-04-26,1.1851149561507466,128.64422849016356,0.6636643754444181,1.5538042190092438,9.120644702536145,8.25432566958995,1.6156672197203128,1.6068973690447974,7.445484712017065
2004-04-27,1.1927480916030533,130.5820610687023,0.6654341603053434,1.5467557251908395,9.10961354961832,8.232347328244275,1.6260734732824427,1.6122375954198471,7.442151717557251
2004-04-28,1.183011948420679,129.9538625340116,0.6675736424937891,1.5491541464568792,9.121022122323435,8.185259671122678,1.635750621081273,1.6174139358807522,7.444694191411333
2004-04-29,1.1944577161968466,131.34257047300525,0.6728380315336837,1.546942188246536,9.135212613473483,8.174868609651218,1.6594601051122788,1.6360487338748206,7.440277114190157
2004-04-30,1.1974613818704347,132.1638127170399,0.674889234822177,1.5547838582205724,9.151598610944797,8.229553346904563,1.660878936654293,1.6418393006825531,7.442222488324751
2004-05-03,1.193744777366599,131.71779873463055,0.6736301778679719,1.5530619553539453,9.144084994628148,8.229676495165334,1.658469619195416,1.6402053241017072,7.440611197326011
2004-05-04,1.2075836251660428,132.85835044076802,0.6743146962927183,1.5493297910880328,9.141408042506944,8.216398985629755,1.6578915589904601,1.654631083202512,7.443545465523488
2004-05-05,1.2165450121654502,131.99513381995135,0.6784671532846716,1.5504866180048662,9.134428223844282,8.164841849148418,1.6581508515815087,1.6697080291970805,7.439172749391728
2004-05-06,1.2090436464756378,132.4870027808004,0.6739209285455205,1.5515657115221861,9.09926248337565,8.144118002659896,1.6704147019707412,1.6665457623020192,7.4428726877040265
2004-05-07,1.188495364868077,133.46802947468504,0.6661516520085571,1.5474209650582362,9.096743522700262,8.092464939386737,1.6903969574518658,1.647016876634181,7.445923460898502
2004-05-10,1.183431952662722,134.9467455621302,0.6676923076923078,1.5420118343195266,9.174674556213018,8.155029585798816,1.7126627218934913,1.6489940828402367,7.443786982248521
2004-05-11,1.181753722524226,134.32994563932877,0.6735996218388087,1.5415977310328528,9.185180808319547,8.235641692271331,1.6995982037343418,1.638619711652092,7.4438666981801
2004-05-12,1.1910433539780847,134.83801810385896,0.6712720343020486,1.5352548832777513,9.159123392091473,8.189614101953312,1.7108146736541208,1.652929966650786,7.44402096236303
2004-05-13,1.180080245456691,134.82416804342694,0.6711116355912201,1.5430729289591694,9.145621902289355,8.18090630162851,1.7147746046731178,1.6485721029029974,7.448076469199905
2004-05-14,1.1873664212776063,135.7159819520304,0.6757302303490859,1.544170030871527,9.194371883163145,8.199952505343148,1.7220375207789125,1.65376395155545,7.4341011636190935
2004-05-17,1.200912693647172,137.0241383451423,0.6786357631800168,1.5359673351747327,9.186982106400865,8.265882070373484,1.7437252311756934,1.6638645370481566,7.443256875225171
2004-05-18,1.1970313622216902,136.53339717500597,0.6764424227914771,1.5350730189130954,9.139334450562604,8.275077807038544,1.7434761790758917,1.6654297342590374,7.443141010294469
2004-05-19,1.2014898474107893,135.4920100925147,0.6739156554127117,1.5352637270215066,9.102487083984139,8.275862068965516,1.7218551003244023,1.6543313708999159,7.439625135167607
2004-05-20,1.1926058437686344,134.97912939773406,0.6734645199761479,1.5360763267740012,9.072152653548002,8.254025044722718,1.7209302325581395,1.6344663088849136,7.434704830053667
2004-05-21,1.200912693647172,134.6103038309115,0.6716704695568633,1.5368079740602858,9.072895400504382,8.220247388014892,1.7135823225651496,1.6493334934550257,7.440855049837877
2004-05-24,1.1977482333213558,134.93831596598395,0.6688226134866452,1.5356330099413105,9.099293328542341,8.23272248173434,1.7155347945861779,1.640555755180261,7.440412025392263
2004-05-25,1.2106537530266344,135.84745762711864,0.6675544794188862,1.536319612590799,9.14043583535109,8.234866828087167,1.7147699757869252,1.666222760290557,7.4406779661016955
2004-05-26,1.2102142079148008,135.18092702408327,0.6670700714026383,1.5398765581507925,9.102626164831173,8.198596151518819,1.714389446932107,1.6585985719472347,7.442817378676025
2004-05-27,1.2274456855284155,135.96415858598257,0.6682214312016693,1.5293973241684056,9.103964649564256,8.225727261568677,1.7098318399410826,1.6668712409475883,7.440775745673254
2004-05-28,1.2217470983506413,134.61209529627368,0.66658521686011,1.531215638362859,9.11166768478925,8.216982284667074,1.7116676847892487,1.6696395846059866,7.439951130116066
2004-05-31,,,,,,,,,
2004-06-01,1.221001221001221,134.85958485958488,0.665079365079365,1.5274725274725274,9.098168498168498,8.187423687423689,1.7277167277167278,1.6711843711843712,7.437728937728938
2004-06-02,1.2250398137939482,135.09739066519663,0.6664216587039079,1.5262771040058802,9.1296092122994,8.204091632978072,1.7575646208501776,1.6682592184245986,7.436604189636163
2004-06-03,1.2205541315757353,135.65238618332722,0.6638593921640425,1.5281337727328206,9.150494324423288,8.200903210057366,1.782131087513731,1.6606859514219456,7.435615769559379
2004-06-04,1.2257906349595489,136.393723951949,0.6674430007354744,1.524883549889679,9.141333660210837,8.187055650894829,1.7708997303260605,1.655430252512871,7.435033096347144
2004-06-07,1.231982259455464,135.0375754589134,0.6700751509178269,1.5240852531723545,9.131822101761735,8.193544412960453,1.7491684119748676,1.6570161389675988,7.436737710976963
2004-06-08,1.2272950417280315,134.720176730486,0.6683848797250859,1.5185321551300934,9.109597447226314,8.195876288659795,1.750736377025037,1.6529209621993128,7.441089837997055
2004-06-09,1.20962864400629,132.74464739325026,0.6613039796782387,1.5151808394822788,9.12301923309544,8.178299262126528,1.74803435345349,1.6379581468489175,7.442845046570702
2004-06-10,1.2109469605231291,132.39283119399371,0.6588762412206346,1.5066602082828773,9.14870428675224,8.264713005570357,1.7340760474691208,1.6434972148219908,7.440058125454105
2004-06-11,1.2010569300984866,132.2243574345424,0.6608215229401874,1.5129714148450637,9.161662262791257,8.308911842421331,1.7376891664664906,1.6401633437424934,7.433341340379534
2004-06-14,1.2072920439454304,134.1905106845346,0.6652179162139322,1.5175660992394058,9.181455994204999,8.324278643003742,1.7540746106483158,1.651816974526138,7.434504406615961
2004-06-15,1.2138868657441126,133.0298616168973,0.664117504248604,1.5178441369264384,9.158533624666182,8.299344501092499,1.7441126487011411,1.6629036173828597,7.436270939548435
2004-06-16,1.2006243246488175,132.24876936006726,0.6574618801776924,1.5221515187897707,9.149957978148638,8.326930003601873,1.7476287669588186,1.6534998199063513,7.4342658182254775
2004-06-17,1.2039489525644114,131.9889236696364,0.656392968938117,1.5127618588971827,9.15663375872863,8.34336624127137,1.7601733686491692,1.6556705995665784,7.432578858656393
2004-06-18,1.2118274357731458,131.6650508967523,0.6597188560349005,1.5078768783325254,9.15656810470189,8.347067377605429,1.7549684924866698,1.6535385361124575,7.433955404750363
2004-06-21,1.2109469605231291,131.47251150399612,0.6612981351416809,1.5099297650762895,9.143860498910149,8.36279970937273,1.7536933882295955,1.6517316541535483,7.436425284572536
2004-06-22,1.2091898428053205,131.80169286577993,0.6637243047158405,1.5126964933494558,9.168681983071343,8.332527206771463,1.7639661426844016,1.6435308343409916,7.433494558645708
2004-06-23,1.2090436464756378,131.3505017531133,0.6648531011969533,1.5156571152218596,9.177850320396567,8.373836295490268,1.7612138798210617,1.6459920203119334,7.434409382178697
2004-06-24,1.2169891687963976,130.3395399780942,0.6681270536692224,1.512109042229524,9.166362419374467,8.364366557137641,1.7395643178775708,1.6344164536935621,7.430327370086407
2004-06-25,1.2144765606023804,130.94486276414864,0.6666261841146467,1.5185814913772164,9.164440126305562,8.30580519795968,1.7374301675977655,1.6382074325965508,7.43381102744717
2004-06-28,1.2193634922570418,131.63028898914766,0.666504084867699,1.5220095110352394,9.144006828435556,8.314839653700767,1.7424704304353127,1.6382148518473354,7.433239848798927
2004-06-29,1.2124151309408342,131.15906886517945,0.6702230843840931,1.5294616876818623,9.132516973811834,8.370271580989332,1.7550921435499516,1.6325169738118332,7.43465082444229
2004-06-30,1.217878455730118,133.27243941054684,0.6719035440263061,1.5247838265741078,9.16453537936914,8.44964072585556,1.7517963707222017,1.6328096455973693,7.43271221532091
2004-07-01,1.21580547112462,131.59878419452886,0.6695440729483282,1.5208510638297872,9.174468085106383,8.475987841945289,1.7280243161094224,1.6200607902735562,7.4334346504559266
2004-07-02,1.2307692307692308,133.66153846153844,0.6724923076923077,1.518276923076923,9.188923076923077,8.519138461538462,1.7273846153846153,1.6312615384615383,7.436923076923078
2004-07-05,,,,,,,,,
2004-07-06,1.2289541600098317,134.250952439474,0.6670763180533366,1.5171439105321372,9.187784195649503,8.449551431731596,1.7193068698537546,1.6297161115890377,7.43369792306747
2004-07-07,1.238390092879257,134.21671826625388,0.6668730650154798,1.5187616099071206,9.18266253869969,8.429721362229103,1.7123219814241486,1.6341795665634675,7.435294117647058
2004-07-08,1.2390038409119069,134.754057737579,0.6673274687151529,1.5174080039648121,9.184735472679964,8.478503283360178,1.7157725188948085,1.631024656176434,7.434023045471441
2004-07-09,1.2388503468780971,134.05599603567887,0.6676164519326065,1.5185827552031714,9.201684836471754,8.464444995044598,1.7144449950445984,1.6361496531219029,7.435579781962338
2004-07-12,1.2408487405385284,134.30946767589032,0.6657153492989205,1.5191711130413204,9.20833850353642,8.45762501551061,1.7044298300037226,1.6364313190222113,7.435786077677132
2004-07-13,1.2301636117603643,134.54299421823103,0.6635502521835405,1.5242957313322674,9.207774634026327,8.505351211711158,1.7047607331775125,1.631073932833067,7.436954114897281
2004-07-14,1.238543472875898,135.16224919494672,0.6672033688382462,1.5219222194699031,9.21476343819668,8.490215506564281,1.7142680208075305,1.637973742878375,7.439930641565518
2004-07-15,1.2373174956693886,135.51101212571146,0.6671615936649344,1.5268497896560256,9.190918089581785,8.517693640188073,1.7102202425142292,1.6382083642662708,7.433556050482553
2004-07-16,1.2436264146250466,135.26924511876632,0.6647183186170874,1.5255565228205445,9.19164283049372,8.485263026986694,1.701280935207064,1.628155702027111,7.438129585872403
2004-07-19,1.2431626056688214,134.60964694182,0.663600198906017,1.5267279960218796,9.19816011934361,8.484584783689707,1.695052212829438,1.6263053207359524,7.43659870711089
2004-07-20,1.2376237623762376,134.1336633663366,0.6669554455445544,1.5323019801980198,9.20668316831683,8.497524752475247,1.6923267326732672,1.6211633663366336,7.435643564356435
2004-07-21,1.222344456667889,134.58012467913457,0.6659332599926658,1.5339200586725337,9.188974453000855,8.47695880699181,1.7140936315853808,1.6186285295196186,7.437966018824104
2004-07-22,1.2272950417280315,134.6097201767305,0.6644575355915562,1.5293323514973,9.197349042709867,8.487972508591065,1.7160039273441337,1.6121747668139423,7.434953362788415
2004-07-23,1.212268153715602,133.48284640562494,0.6616559582979755,1.5313371317735485,9.197478482240271,8.502242696084373,1.7069947872469389,1.6024972723966544,7.437265123045218
2004-07-26,1.213444970270598,133.57602232738745,0.6597500303361241,1.533066375439874,9.20094648707681,8.472879504914452,1.7114427860696517,1.6163087004004368,7.435384055333091
2004-07-27,1.2055455093429777,133.9240506329114,0.6617239300783605,1.5370705244122964,9.20675105485232,8.501506931886679,1.720675105485232,1.609764918625678,7.438215792646172
2004-07-28,1.2045290291496025,134.64225487834256,0.6610455311973018,1.5370994940978078,9.221874247169357,8.438930378222114,1.7257287400626355,1.603107684895206,7.431944109853047
2004-07-29,1.2070006035003018,135.03922751961375,0.664091732045866,1.539408569704285,9.23898611949306,8.468316234158117,1.7257694628847313,1.6003621001810502,7.436330718165358
2004-07-30,1.2032246420406691,134.02719287691014,0.6617735531223681,1.5396462519552403,9.24136686319336,8.43340151606305,1.710383828660811,1.5998074840572734,7.441222476236314
2004-08-02,1.203369434416366,133.67027677496992,0.658604091456077,1.538387484957882,9.216606498194945,8.451263537906136,1.7089049338146811,1.6021660649819494,7.435619735258725
2004-08-03,1.2051096649795132,133.28512894673415,0.6606411183417691,1.5412147505422993,9.204025066281032,8.435767654856592,1.7102916365389251,1.588937093275488,7.4355266329235965
2004-08-04,1.2056908608632746,134.18133590547384,0.6607185917530746,1.5370147094285025,9.204244031830239,8.406679527369182,1.7134072823727995,1.5857246202073787,7.437906920665541
2004-08-05,1.2049644535486204,134.38968550427762,0.6609230027714182,1.538016628509459,9.190866369442102,8.35341607422581,1.7121339920472347,1.587902156886372,7.437643089528859
2004-08-06,1.2271444348999878,135.04724506074365,0.6647441403853234,1.5357712602773348,9.186403239661308,8.355626457234017,1.716775064425083,1.6075592097189841,7.434040986624126
2004-08-09,1.2260912211868562,135.5689063266307,0.6662579695929377,1.5386218734673858,9.18464933791074,8.303089749877392,1.709538989700834,1.6141490926924964,7.436243256498284
2004-08-10,1.2306177701206005,136.34014275166135,0.6693330051685947,1.5417179424070884,9.195175978341128,8.336204774796949,1.7199113955205514,1.6169086881614572,7.435392567068669
2004-08-11,1.2221950623319482,135.3947690051332,0.6685406990955757,1.5405768760694205,9.201295526766073,8.340259105353214,1.7136396968956242,1.6181862625274994,7.438890246883402
2004-08-12,1.222344456667889,135.85136291406917,0.6711893411563379,1.5385649676078716,9.205476103165871,8.292384794034959,1.715071507150715,1.6285295196186285,7.437966018824104
2004-08-13,1.2353304508956147,136.71402100061766,0.6701667696108708,1.5324274243360099,9.221741815935763,8.277949351451513,1.7252625077208155,1.6172946263125385,7.436689314391599
2004-08-16,1.23334977799704,136.45781943759252,0.6705722742969906,1.5340404538727184,9.226689689195856,8.264676862358165,1.7203996053280712,1.6127281697089297,7.43771583621115
2004-08-17,1.2328936012822094,135.70459869313277,0.674146221181112,1.5375416101590433,9.229441499198618,8.293675255825422,1.7248181481938107,1.6126248304771298,7.438047096535569
2004-08-18,1.2298610257040954,134.9280531299963,0.6748247448038371,1.5368343377198377,9.226417414832124,8.312630672733981,1.7213134915754518,1.6079203050055342,7.436969622432664
2004-08-19,1.2368583797155226,135.23809523809524,0.675448361162647,1.536178107606679,9.213358070500927,8.277056277056277,1.707235621521336,1.6034632034632035,7.441558441558441
2004-08-20,1.2324377618930245,134.73009613014543,0.6767315750554598,1.539191520828198,9.198915454769535,8.251787034754745,1.7027360118314023,1.5997042149371457,7.427902390929258
2004-08-23,1.2196609342602758,133.5162824734724,0.672277106964264,1.5428710818392486,9.177948530308575,8.268081473350408,1.6977680204903036,1.5934870106110501,7.4387120380534215
2004-08-24,1.2099213551119177,132.64367816091954,0.6746521476104053,1.5396249243799152,9.163944343617665,8.307320024198427,1.7127646702964308,1.5787053841500303,7.436176648517846
2004-08-25,1.2090436464756378,133.4542376979809,0.67295369362834,1.5395961794220774,9.164550840285335,8.32910168057067,1.7122476121387982,1.5774392455567647,7.438641034941361
2004-08-26,1.2084592145015105,132.60422960725074,0.673595166163142,1.5403021148036253,9.133534743202416,8.347069486404834,1.723867069486405,1.5858610271903324,7.4368580060422955
